sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label,AttackType
16,4,7,1,2,0.499945,1040,1984,65.0,52.0,65.0,16641.832,31747.494,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.000513203938802,0.0151498173222397,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000532,0.031123,0,BAD-MISCONF
17,4,8,1,2,0.499569,650,1288,65.0,52.0,65.0,10408.973,20625.78,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0553854571448432,0.023788951692127,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000562,0.049809,0,BAD-MISCONF
16,3,7,0,2,0.470794,2478,1866,52.0,52.0,59.0,42107.588,31708.135,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114712947752417,0.016215340844516,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022408,0.028915,0,BAD-MISCONF
16,4,7,1,2,0.49955,1040,1544,65.0,52.0,65.0,16654.984,24726.246,208,192,13.0,12.0,13.0,0.0,13.0,7.385,0.0004963397979736,0.0199683189392089,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000505,0.041608,0,BAD-MISCONF
17,4,8,1,2,0.499861,650,1160,65.0,52.0,65.0,10402.891,18565.159,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554837915632459,0.0262961638601202,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.00052,0.049928,0,BAD-MISCONF
16,3,7,0,2,0.470795,2478,1866,52.0,52.0,59.0,42107.502,31708.071,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114585829944145,0.016215340844516,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020298,0.028909,0,BAD-MISCONF
29,11,20,7,0,6e-06,180,0,60.0,52.0,60.0,239728700.582,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.5033950805664062e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.499925,1170,1856,65.0,52.0,65.0,18722.802,29700.444,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294073048759909,0.0160909698855492,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000537,0.031143,0,BAD-MISCONF
17,4,8,1,2,0.499799,780,1160,65.0,52.0,65.0,12485.017,18567.462,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.045415466481989,0.0262850460253263,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000551,0.053966,0,BAD-MISCONF
16,3,7,0,2,0.470456,2478,1866,52.0,52.0,59.0,42137.847,31730.921,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114580247460342,0.0162056150107548,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020287,0.028917,0,BAD-MISCONF
16,4,7,1,2,0.499795,1040,1856,65.0,52.0,65.0,16646.825,29708.18,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332618077596028,0.0160968995863391,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00054,0.0355,0,BAD-MISCONF
17,4,8,1,2,0.499868,650,1056,65.0,52.0,65.0,10402.747,16900.463,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554883480072021,0.029373940299539,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.00049,0.062321,0,BAD-MISCONF
16,3,7,0,2,0.470768,2478,1866,52.0,52.0,59.0,42109.912,31709.885,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114601705132461,0.0162141405302902,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.022384,0.028923,0,BAD-MISCONF
16,4,7,1,2,0.499822,1040,1856,65.0,52.0,65.0,16645.92,29706.564,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332572778065999,0.0161021294132355,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.001,0.0,0.000573,0.038527,0,BAD-MISCONF
17,4,8,1,2,0.499638,520,1160,65.0,52.0,65.0,8326.03,18573.451,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0711877005440848,0.0262966783423172,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000472,0.062304,0,BAD-MISCONF
16,4,7,1,2,0.499848,1040,1960,65.0,52.0,65.0,16645.062,31369.54,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0332385222117106,0.0151468768264308,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000603,0.033111,0,BAD-MISCONF
17,4,8,1,2,0.499818,780,1392,65.0,52.0,65.0,12484.541,22280.104,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0453976501118053,0.0217223478400188,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000476,0.041576,0,BAD-MISCONF
16,3,7,0,2,0.470023,2478,1866,52.0,52.0,59.0,42176.663,31760.15,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114433881713122,0.0161918607251397,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020247,0.028929,0,BAD-MISCONF
16,4,7,1,2,0.007185,910,1624,65.0,52.0,65.0,1013217.954,1808204.348,182,168,13.0,12.0,13.0,0.0,13.0,6.0,0.0004957639254056,0.0002660751342773,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000527,0.000406,0,BAD-MISCONF
17,4,8,1,2,0.04416,390,464,65.0,52.0,65.0,70652.277,84058.094,78,48,13.0,12.0,13.0,0.0,13.0,6.0,0.0004220008850097,0.0062592710767473,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000406,0.010922,0,BAD-MISCONF
16,3,7,0,2,0.471227,2478,1866,52.0,52.0,59.0,42068.878,31678.985,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114732719049221,0.0162271384535164,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020334,0.028886,0,BAD-MISCONF
16,3,7,0,2,0.47149,2478,1866,52.0,52.0,59.0,42045.435,31661.332,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114821922488328,0.0162387223079286,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.02244,0.028912,0,BAD-MISCONF
16,4,7,1,2,0.476068,2080,3504,65.0,52.0,65.0,34952.985,58882.336,416,384,13.0,12.0,13.0,0.0,13.0,6.4,0.0153272613402335,0.0080689333252987,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.455,0.0,0.0,0.000643,0.017666,0,BAD-MISCONF
17,4,8,1,2,0.468238,1300,2320,65.0,52.0,65.0,22210.931,39637.968,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0245941563656455,0.0120060749543018,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000527,0.024476,0,BAD-MISCONF
12,7,3,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.470568,2478,1866,52.0,52.0,59.0,42127.813,31723.365,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114610718517768,0.0162075141380573,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020322,0.028871,0,BAD-MISCONF
16,4,7,1,2,0.051469,1040,1856,65.0,52.0,65.0,161650.282,288483.58,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005376656850179,0.0016602623847223,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.043,0.001,0.0,0.000582,0.003236,0,BAD-MISCONF
17,4,8,1,2,0.005165,650,1160,65.0,52.0,65.0,1006747.839,1796657.682,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004751152462429,0.0002717971801757,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000541,0.00039,0,BAD-MISCONF
16,3,7,0,2,0.470692,2374,1866,52.0,52.0,59.35,40349.106,31715.009,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0120517963018172,0.0162120358697299,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023469,0.02891,0,BAD-MISCONF
16,4,7,1,2,0.499731,1040,1984,65.0,52.0,65.0,16648.961,31761.096,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005342642466227,0.0151433294469659,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.00058,0.031091,0,BAD-MISCONF
17,4,8,1,2,0.49955,650,1080,65.0,52.0,65.0,10409.37,17295.569,130,144,13.0,12.0,13.0,0.0,13.0,8.0,0.000485340754191,0.0293852301204905,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.00054,0.067287,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.49992,1170,1856,65.0,52.0,65.0,18722.989,29700.742,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294070103589226,0.0160922235058199,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000579,0.033726,0,BAD-MISCONF
17,4,8,1,2,0.499657,780,1160,65.0,52.0,65.0,12488.568,18572.742,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454232692718505,0.0262599995261744,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000498,0.049827,0,BAD-MISCONF
16,3,7,0,2,0.46983,2478,1866,52.0,52.0,59.0,42193.978,31773.189,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114431962734315,0.0161808276998585,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020255,0.028918,0,BAD-MISCONF
16,4,7,1,2,0.499786,1040,1960,65.0,52.0,65.0,16647.127,31373.431,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0332426706949869,0.0151449983770197,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000591,0.033111,0,BAD-MISCONF
17,4,8,1,2,0.499761,650,1264,65.0,52.0,65.0,10404.97,20233.666,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0554252200656467,0.0237981024242582,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000523,0.055334,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.471476,2478,1866,52.0,52.0,59.0,42046.689,31662.277,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114764120520615,0.0162391744810959,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020358,0.028972,0,BAD-MISCONF
16,4,7,1,2,0.499717,1040,1856,65.0,52.0,65.0,16649.422,29712.815,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332499980926513,0.0161198723700738,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000573,0.033121,0,BAD-MISCONF
17,4,8,1,2,0.499632,650,1288,65.0,52.0,65.0,10407.657,20623.172,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0554221206241183,0.0237919603075299,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000525,0.049845,0,BAD-MISCONF
16,3,7,0,2,0.471086,2478,1866,52.0,52.0,59.0,42081.482,31688.477,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114732195691364,0.0162238252573999,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.02027,0.028957,0,BAD-MISCONF
16,4,7,1,2,0.499858,1040,1984,65.0,52.0,65.0,16644.729,31753.021,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332428614298502,0.0151471802682587,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00053,0.033785,0,BAD-MISCONF
17,4,8,1,2,0.499678,650,1056,65.0,52.0,65.0,10406.703,16906.89,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554705460866292,0.0293760580175063,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000504,0.060045,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.470753,2478,1866,52.0,52.0,59.0,42111.256,31710.897,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114644097118842,0.0162175523823705,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022408,0.028922,0,BAD-MISCONF
16,4,7,1,2,0.499798,1040,1856,65.0,52.0,65.0,16646.73,29708.01,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.033268658320109,0.0161152270532423,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000529,0.031162,0,BAD-MISCONF
17,4,8,1,2,0.499681,650,1160,65.0,52.0,65.0,10406.639,18571.847,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554694599575466,0.026282787322998,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000564,0.049875,0,BAD-MISCONF
16,3,7,0,2,0.471525,2478,1866,52.0,52.0,59.0,42042.31,31658.979,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114831459231492,0.0162404159019733,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020285,0.028971,0,BAD-MISCONF
16,4,7,1,2,0.499664,1170,1856,65.0,52.0,65.0,18732.593,29715.976,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.02939193388995,0.0160940616361556,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.00052,0.033781,0,BAD-MISCONF
17,4,8,1,2,0.499764,780,1160,65.0,52.0,65.0,12485.893,18568.764,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454330010847611,0.0262684194665206,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000492,0.04987,0,BAD-MISCONF
16,4,7,1,2,0.006328,780,1496,65.0,52.0,65.0,986069.828,1891231.362,156,144,13.0,12.0,13.0,0.0,13.0,5.538,0.0004807385531338,0.0002530860900878,64.0,0.0,0.0,1.0,0.462,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000511,0.000415,0,BAD-MISCONF
17,4,8,1,2,0.044712,390,696,65.0,52.0,65.0,69779.749,124530.013,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0004437923431396,0.0040646466341885,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000507,0.010793,0,BAD-MISCONF
16,3,7,0,2,0.471244,2374,1866,52.0,52.0,59.35,40301.848,31677.863,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0120628430293156,0.0162303118870176,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023533,0.028968,0,BAD-MISCONF
16,4,7,1,2,0.499961,1300,2344,65.0,52.0,65.0,20801.625,37506.93,260,264,13.0,12.0,13.0,0.0,13.0,6.6,0.0262333593870464,0.0128194857866336,64.0,0.0,0.0,1.0,0.55,0.0,0.0,0.0,509.0,502.0,0.487,0.0,0.0,0.000531,0.028358,0,BAD-MISCONF
17,4,8,1,2,0.499745,1040,1648,65.0,52.0,65.0,16648.493,26381.458,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0332803885142008,0.0184912240063702,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000521,0.038288,0,BAD-MISCONF
16,3,7,0,2,0.469494,2374,1866,52.0,52.0,59.35,40452.069,31795.939,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0120125122559376,0.0161894107687062,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021227,0.02901,0,BAD-MISCONF
16,4,7,1,2,0.499799,1040,1728,65.0,52.0,65.0,16646.69,27659.116,208,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0332970142364501,0.0172246571244864,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000573,0.033224,0,BAD-MISCONF
17,4,8,1,2,0.499613,650,952,65.0,52.0,65.0,10408.059,15243.803,130,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0554363197750515,0.0332800547281901,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000611,0.07707,0,BAD-MISCONF
16,3,7,0,2,0.488756,1886,1476,52.0,52.0,58.938,30870.21,24159.295,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0157504158635293,0.0174236919568932,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.199,0.0,0.0,0.014689,0.036627,0,BAD-MISCONF
16,4,7,1,2,0.046816,780,1184,65.0,52.0,65.0,133287.997,202324.344,156,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0005307414314963,0.0024639430798982,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.04,0.0,0.0,0.000446,0.005021,0,BAD-MISCONF
17,4,8,1,2,0.002459,260,568,65.0,52.0,65.0,845921.454,1848013.022,52,48,13.0,12.0,13.0,0.0,13.0,4.8,0.0003896554311116,0.0002730952368842,64.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000419,0.000504,0,BAD-MISCONF
15,6,6,3,1,0.002324,144,0,36.0,52.0,36.0,495715.799,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0007743040720621,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.404074,2348,1634,52.0,52.0,58.7,46486.535,32350.51,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103608461526724,0.0161144733428955,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.199,0.0,0.0,0.02133,0.017155,0,BAD-MISCONF
16,4,7,1,2,0.476016,2080,3192,65.0,52.0,65.0,34956.801,53645.245,416,384,13.0,12.0,13.0,0.0,13.0,7.111,0.0153376440848073,0.008971871070142,64.0,0.0,0.0,1.0,0.593,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000614,0.018075,0,BAD-MISCONF
16,3,7,0,2,0.469453,2374,1866,52.0,52.0,59.35,40455.602,31798.717,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0120079517364501,0.0161879966998922,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.001,0.0,0.021311,0.028884,0,BAD-MISCONF
17,4,8,1,2,0.468658,1300,2320,65.0,52.0,65.0,22191.021,39602.438,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246273090964869,0.0120168465834397,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000497,0.024556,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.488919,1886,1476,52.0,52.0,58.938,30859.928,24151.248,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0157590604597522,0.0174346488455067,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.001,0.0,0.01469,0.036622,0,BAD-MISCONF
16,4,7,1,2,0.457676,1040,1960,65.0,52.0,65.0,18178.8,34260.046,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005379994710286,0.0138689387928355,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000592,0.000439,0,BAD-MISCONF
17,4,8,1,2,0.005323,650,1160,65.0,52.0,65.0,976896.488,1743384.501,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004807578192816,0.0002801041854055,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000532,0.000448,0,BAD-MISCONF
16,3,7,0,2,0.403635,2348,1634,52.0,52.0,58.7,46537.086,32385.689,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103495915730794,0.0161078739166259,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.199,0.0,0.0,0.021327,0.01706,0,BAD-MISCONF
16,4,7,1,2,0.051341,1040,1440,65.0,52.0,65.0,162053.394,224381.622,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0005249341328938,0.0022321783978006,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000575,0.004321,0,BAD-MISCONF
17,4,8,1,2,0.005041,650,1160,65.0,52.0,65.0,1031506.828,1840842.955,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004686779446072,0.0002652720401161,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000498,0.000397,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
6,2,20,7,4,0.000904,476,0,119.0,52.0,119.0,4211785.671,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0003010431925455,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.47027,2478,1866,52.0,52.0,59.0,42154.51,31743.469,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0114499534048685,0.0161986186586577,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.0224,0.028872,0,BAD-MISCONF
16,4,7,1,2,0.499872,1040,1984,65.0,52.0,65.0,16644.26,31752.128,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005391438802083,0.0151476065317789,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000618,0.031057,0,BAD-MISCONF
17,4,8,1,2,0.499778,650,1080,65.0,52.0,65.0,10404.618,17287.673,130,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0004622141520182,0.0293986516840317,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000489,0.067351,0,BAD-MISCONF
16,3,7,0,2,0.469633,2374,1866,52.0,52.0,59.35,40440.096,31786.529,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0120138205014742,0.0161942038042791,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021285,0.028928,0,BAD-MISCONF
16,4,7,1,2,0.499799,1170,1856,65.0,52.0,65.0,18727.526,29707.939,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0293998858507941,0.0160874858979255,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000575,0.033745,0,BAD-MISCONF
17,4,8,1,2,0.499507,650,1160,65.0,52.0,65.0,10410.265,18578.318,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004509819878472,0.0262655835402639,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000454,0.049931,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.488631,1886,1476,52.0,52.0,58.938,30878.103,24165.472,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0157406407017861,0.0174480521160623,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014673,0.036726,0,BAD-MISCONF
