sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label
16,3,7,0,2,0.476619,2478,1866,52.0,52.0,59.0,41592.966,31320.611,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116125374305539,0.0164173142663363,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020309,0.028987,1
16,4,7,1,2,0.006379,780,1496,65.0,52.0,65.0,978183.095,1876105.013,156,144,13.0,12.0,13.0,0.0,13.0,5.538,0.0004906220869584,0.000255126953125,64.0,0.0,0.0,1.0,0.462,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00052,0.000418,1
17,4,8,1,2,0.044329,390,696,65.0,52.0,65.0,70382.86,125606.335,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0004216194152832,0.0040298158472234,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000529,0.01072,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.477174,2478,1866,52.0,52.0,59.0,41544.607,31284.195,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011625266656643,0.0164356149476149,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.020309,0.028947,1
16,4,7,1,2,0.499413,1040,1984,65.0,52.0,65.0,16659.564,31781.323,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005957285563151,0.0151336915565259,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.49,0.0,0.0,0.000501,0.031135,1
17,4,8,1,2,0.499724,780,1288,65.0,52.0,65.0,12486.894,20619.384,156,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0453847321597012,0.0237656661442347,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000476,0.049866,1
20,7,11,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.476827,2374,1866,52.0,52.0,59.35,39829.943,31306.939,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122089508252266,0.0164224197124612,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.023474,0.028953,1
16,4,7,1,2,0.04929,1040,1208,65.0,52.0,65.0,168796.957,196064.158,208,168,13.0,12.0,13.0,0.0,13.0,8.4,0.0005744775136311,0.002573201530858,64.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000464,0.00467,1
17,4,8,1,2,0.004758,520,1032,65.0,52.0,65.0,874330.264,1735209.294,104,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0005074228559221,0.0002798192641314,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000477,0.000501,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.476892,2478,1866,52.0,52.0,59.0,41569.157,31302.682,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116121710800543,0.0164250012101798,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.02032,0.028904,1
16,4,7,1,2,0.477629,2080,3712,65.0,52.0,65.0,34838.756,62173.78,416,384,13.0,12.0,13.0,0.0,13.0,6.0,0.0153780368066603,0.0075813967084127,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.461,0.0,0.0,0.000527,0.015272,1
17,4,8,1,2,0.474301,1300,2320,65.0,52.0,65.0,21927.008,39131.277,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0249135745199103,0.0121615360944699,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.465,0.0,0.0,0.000514,0.027063,1
16,3,7,0,2,0.476561,2478,1866,52.0,52.0,59.0,41598.022,31324.419,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116019539716767,0.0164155549016492,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022387,0.028915,1
20,7,11,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.051294,1040,1440,65.0,52.0,65.0,162202.535,224588.125,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0004969914754231,0.0022301259248153,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000527,0.004353,1
17,4,8,1,2,0.005025,650,1160,65.0,52.0,65.0,1034834.87,1846782.23,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004649957021077,0.0002644187525699,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000539,0.000395,1
16,3,7,0,2,0.476322,2374,1866,52.0,52.0,59.35,39872.169,31340.129,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0122020794795109,0.0164064538889917,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.02349,0.02897,1
20,7,11,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499988,1040,1984,65.0,52.0,65.0,16640.403,31744.769,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005527337392171,0.0151511177872166,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000607,0.031099,1
17,4,8,1,2,0.499933,780,1184,65.0,52.0,65.0,12481.671,18946.537,156,144,13.0,12.0,13.0,0.0,13.0,7.2,0.0453704487193714,0.0263122131949976,64.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000531,0.059802,1
16,3,7,0,2,0.47616,2478,1866,52.0,52.0,59.0,41633.056,31350.8,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0115979764519668,0.0164004852031839,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020236,0.02891,1
16,4,7,1,2,0.499879,1170,1440,65.0,52.0,65.0,18724.525,23045.569,234,192,13.0,12.0,13.0,0.0,13.0,8.0,0.029404598123887,0.0216969925424327,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000467,0.045035,1
17,4,8,1,2,0.499712,650,1056,65.0,52.0,65.0,10405.993,16905.736,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554574595557318,0.0293601120219511,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000503,0.062278,1
16,3,7,0,2,0.476353,2478,1866,52.0,52.0,59.0,41616.198,31338.106,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116052394959984,0.0164036257513638,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.022439,0.028909,1
16,4,7,1,2,0.499852,1040,1856,65.0,52.0,65.0,16644.927,29704.793,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332658608754475,0.0160992299356768,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000523,0.035534,1
17,4,8,1,2,0.499589,520,1160,65.0,52.0,65.0,8326.844,18575.268,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004307201930454,0.0262941059313322,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000491,0.062333,1
16,3,7,0,2,0.475642,2374,1866,52.0,52.0,59.35,39929.189,31384.948,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0121692021687825,0.0164014142135093,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.001,0.0,0.021336,0.028937,1
16,4,7,1,2,0.499847,1040,1960,65.0,52.0,65.0,16645.094,31369.6,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0332457383473714,0.0151468479272091,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000563,0.035958,1
17,4,8,1,2,0.499884,650,1056,65.0,52.0,65.0,10402.415,16899.923,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0004345575968424,0.0293917515698601,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000423,0.060084,1
16,3,7,0,2,0.482843,1886,1476,52.0,52.0,58.938,31248.255,24455.156,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0155593887452156,0.0174310829328454,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.001,0.0,0.01478,0.036634,1
16,4,7,1,2,0.4998,1040,1856,65.0,52.0,65.0,16646.666,29707.897,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332655270894368,0.0161225411199754,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000565,0.033162,1
17,4,8,1,2,0.499723,780,1392,65.0,52.0,65.0,12486.918,22284.345,156,144,13.0,12.0,13.0,0.0,13.0,6.0,0.0453689965334805,0.0217135678166928,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000471,0.041605,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.404334,2348,1634,52.0,52.0,58.7,46456.657,32329.718,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103675096462934,0.0161256027221679,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.2,0.001,0.0,0.021354,0.017135,1
16,4,7,1,2,0.499919,1040,1984,65.0,52.0,65.0,16642.697,31749.144,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0332379341125488,0.0151490298184481,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000492,0.03381,1
17,4,8,1,2,0.499716,650,1160,65.0,52.0,65.0,10405.909,18570.545,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554622279273139,0.0262840547059711,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000455,0.049953,1
16,4,7,1,2,0.499663,1040,1856,65.0,52.0,65.0,16651.218,29716.019,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332658131917317,0.0161087743697627,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000564,0.031125,1
17,4,8,1,2,0.499893,650,1056,65.0,52.0,65.0,10402.226,16899.617,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554954475826687,0.0293876423555261,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000488,0.060043,1
16,3,7,0,2,0.477035,2478,1866,52.0,52.0,59.0,41556.712,31293.311,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116145378205834,0.0164298929017165,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020332,0.028967,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.049125,910,1080,65.0,52.0,65.0,148193.377,175877.854,182,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0005196791428786,0.0028699426090016,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000561,0.005158,1
17,4,8,1,2,0.003342,520,800,65.0,52.0,65.0,1244778.681,1915044.125,104,72,13.0,12.0,13.0,0.0,13.0,5.143,0.0004294259207589,0.0002359243539663,64.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000394,0.000444,1
16,3,7,0,2,0.47612,2478,1866,52.0,52.0,59.0,41636.559,31353.438,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0115965866461032,0.0163974844176193,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020259,0.028914,1
16,4,7,1,2,0.476248,2080,3192,65.0,52.0,65.0,34939.774,53619.115,416,384,13.0,12.0,13.0,0.0,13.0,7.111,0.0153465194086874,0.0089755463150312,64.0,0.0,0.0,1.0,0.593,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.00055,0.018151,1
17,4,8,1,2,0.46901,1300,2008,65.0,52.0,65.0,22174.371,34250.875,260,240,13.0,12.0,13.0,0.0,13.0,7.059,0.0246547272330836,0.0141978191606926,64.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,509.0,502.0,0.459,0.0,0.0,0.000425,0.029195,1
16,3,7,0,2,0.475751,2478,1866,52.0,52.0,59.0,41668.859,31377.761,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0115875848909703,0.0163884820609257,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022388,0.028932,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.476372,2478,1866,52.0,52.0,59.0,41614.532,31336.851,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116012212706775,0.0164069307261499,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020295,0.028914,1
16,4,7,1,2,0.457419,1040,1960,65.0,52.0,65.0,18189.005,34279.278,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0004984060923258,0.0138611576773903,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000513,0.000426,1
17,4,8,1,2,0.458675,650,1264,65.0,52.0,65.0,11337.004,22046.113,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0004620022243923,0.0218416168576195,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000479,0.000445,1
16,3,7,0,2,0.475544,2478,1866,52.0,52.0,59.0,41686.992,31391.416,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0115820256675161,0.0163805566985031,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022333,0.02892,1
16,4,7,1,2,0.051041,1040,1440,65.0,52.0,65.0,163005.66,225700.144,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0005358695983886,0.0022191379381262,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000543,0.004336,1
17,4,8,1,2,0.499782,650,1288,65.0,52.0,65.0,10404.539,20616.993,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004575782352023,0.0237990901583717,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000492,0.049896,1
16,4,7,1,2,0.499899,1040,1984,65.0,52.0,65.0,16643.363,31750.416,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005295276641845,0.0151484229347922,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000548,0.031116,1
17,4,8,1,2,0.499662,780,952,65.0,52.0,65.0,12488.443,15242.305,156,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0454237244345925,0.0332644780476888,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000461,0.067391,1
16,3,7,0,2,0.476338,2478,1866,52.0,52.0,59.0,41617.511,31339.094,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116000989588295,0.0164058290678879,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020344,0.028918,1
16,4,7,1,2,0.499473,1040,1440,65.0,52.0,65.0,16657.56,23064.314,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0005136013031005,0.021700734677522,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000473,0.04499,1
17,4,8,1,2,0.49997,650,1264,65.0,52.0,65.0,10400.624,20225.213,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0554378827412923,0.0238080478849865,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000527,0.055391,1
16,3,7,0,2,0.476507,2478,1866,52.0,52.0,59.0,41602.747,31327.977,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116059489366484,0.0164123156975055,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.022387,0.028975,1
16,4,7,1,2,0.499378,1040,1856,65.0,52.0,65.0,16660.726,29732.987,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0004913330078125,0.0161005527742447,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000502,0.031135,1
17,4,8,1,2,0.499935,650,1056,65.0,52.0,65.0,10401.353,16898.198,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554782284630669,0.0293718786800608,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000559,0.062287,1
16,3,7,0,2,0.475275,2478,1866,52.0,52.0,59.0,41710.602,31409.194,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0115708025490365,0.016369786755792,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020259,0.028871,1
15,6,6,3,1,0.002245,144,0,36.0,52.0,36.0,513141.302,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0007479985555013,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499894,1170,1440,65.0,52.0,65.0,18723.962,23044.877,234,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0294054816750919,0.0216908247574515,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000549,0.044891,1
17,4,8,1,2,0.499595,520,1160,65.0,52.0,65.0,8326.745,18575.047,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004467282976422,0.0262944196399889,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000476,0.062303,1
16,3,7,0,2,0.476987,2478,1866,52.0,52.0,59.0,41560.887,31296.455,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0116142179907822,0.0164293091872642,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020325,0.028927,1
16,4,7,1,2,0.499898,1040,1856,65.0,52.0,65.0,16643.395,29702.059,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332598050435384,0.016101352630123,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000619,0.035445,1
17,4,8,1,2,0.499621,780,952,65.0,52.0,65.0,12489.462,15243.549,156,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0454200181094082,0.0332574049631754,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000449,0.067344,1
31,11,20,7,0,0.048006,360,0,60.0,52.0,60.0,59992.371,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0096010208129882,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
30,10,20,7,0,0.005321,0,240,65.0,60.0,65.0,0.0,360829.535,0,0,13.0,0.0,13.0,0.0,13.0,0.0,0.0113731942525724,0.0017733573913574,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,3,7,0,2,0.47633,2374,1866,52.0,52.0,59.35,39871.51,31339.612,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0121934902973664,0.0164077939658329,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.001,0.0,0.023448,0.02896,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.007768,910,1728,65.0,52.0,65.0,937182.745,1779617.345,182,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0005041452554556,0.0002678262776341,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000541,0.000409,1
16,3,7,0,2,0.475702,2478,1866,52.0,52.0,59.0,41673.161,31381.0,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.01158326428111,0.0163866898109172,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020291,0.028889,1
16,4,7,1,2,0.421378,520,616,65.0,52.0,65.0,9872.372,11694.964,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.060122149331229,0.0467348893483479,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.177,0.001,0.108,0.000598,0.133336,0
0,9,0,6,3,0.22083,2952,0,328.0,52.0,328.0,106941.987,0.0,2700,0,300.0,12.0,300.0,0.0,300.0,6.75,0.0276036262512207,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.475604,2374,1866,52.0,52.0,59.35,39932.372,31387.45,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0121659743480193,0.0164001070219894,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021232,0.029035,1
17,4,8,1,2,0.003853,520,1032,65.0,52.0,65.0,1079708.84,2142806.774,104,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0004309926714215,0.0002265817978802,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000418,0.00043,1
16,4,7,1,2,0.440438,520,616,65.0,52.0,65.0,9445.142,11188.86,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.0514437130519322,0.0489374531639946,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.127,0.001,0.08,0.000783,0.109325,0
20,7,11,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.483497,1886,1476,52.0,52.0,58.938,31205.973,24422.065,222,228,13.0,13.0,0.0,0.0,6.938,9.5,0.0155750397712953,0.0174550906471584,64.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,503.312,505.5,0.2,0.0,0.0,0.014614,0.036724,1
16,4,7,1,2,0.488503,780,1080,65.0,52.0,65.0,12773.718,17686.687,156,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0443480014801025,0.0287081073312198,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.13,0.0,0.051,0.000591,0.0815,0
17,4,8,1,2,0.0487,650,1160,65.0,52.0,65.0,106776.395,190554.798,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.000603781806098,0.0025631001121119,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.043,0.0,0.0,0.000505,0.005293,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.404248,2348,1634,52.0,52.0,58.7,46466.52,32336.582,268,282,13.0,13.0,0.0,0.0,6.7,10.846,0.0103653088594094,0.0161193180084228,64.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,502.7,506.846,0.2,0.0,0.0,0.021348,0.017106,1
16,4,7,1,2,0.444724,650,952,65.0,52.0,65.0,11692.648,17125.232,130,120,13.0,12.0,13.0,0.0,13.0,7.5,0.0493598779042561,0.029596996307373,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.139,0.0,0.051,0.000685,0.090367,0
