sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:22.421614,2023-03-10 10:37:22.921101,1678441042.421614,1678441042.921101,468.342791,468.842278,0.499488,10,14,650,848,65,64,65,52,65.0,60.571,10410.657,13581.903,130,120,13,12,13,0,13.0,8.571,0.000444332758585612,0.03840000812823956,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000423,0.077449,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:37:22.041772,2023-03-10 10:37:22.041776,1678441042.041772,1678441042.041776,467.962949,467.962953,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:22.680514,2023-03-10 10:37:23.158339,1678441042.680514,1678441043.158339,468.601691,469.079516,0.477826,42,30,2478,1866,65,65,52,52,59.0,62.2,41487.912,31241.503,294,306,13,13,0,0,7.0,10.2,0.011640659192713296,0.01645803451538086,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.198,0.199,0.001,0.0,0.022497,0.028877,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:22.912001,2023-03-10 10:37:23.411998,1678441042.912001,1678441043.411998,468.833178,469.333175,0.499998,16,34,1040,1984,65,64,65,52,65.0,58.353,16640.062,31744.118,208,216,13,12,13,0,13.0,6.353,0.0005360126495361328,0.015151428453850023,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.001,0.0,0.000587,0.031106,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:22.921769,2023-03-10 10:37:23.421682,1678441042.921769,1678441043.421682,468.842946,469.342859,0.499914,12,22,780,1264,65,64,65,52,65.0,57.455,12482.147,20227.48,156,120,13,12,13,0,13.0,5.455,0.045415553179654206,0.023787657419840496,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000454,0.045372,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:23.280384,2023-03-10 10:37:23.757877,1678441043.280384,1678441043.757877,469.201561,469.679054,0.477494,42,30,2478,1866,65,65,52,52,59.0,62.2,41516.748,31263.217,294,306,13,13,0,0,7.0,10.2,0.011627243786323361,0.016449862513048894,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020254,0.02901,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:23.412720,2023-03-10 10:37:23.912431,1678441043.41272,1678441043.912431,469.333897,469.833608,0.499712,18,32,1170,1856,65,64,65,52,65.0,58.0,18730.788,29713.113,234,192,13,12,13,0,13.0,6.0,0.02939476686365464,0.016091123703987367,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000508,0.031128,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:23.421857,2023-03-10 10:37:23.921627,1678441043.421857,1678441043.921627,469.343034,469.842804,0.499771,10,22,650,1288,65,64,65,52,65.0,58.545,10404.767,20617.446,130,144,13,12,13,0,13.0,6.545,0.05543088912963867,0.023798567908150808,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000449,0.049905,1,BAD-PORTSCAN2,0,Normal
198.18.134.38,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.38,224.0.0.22,IPV4-2,2023-03-10 10:37:15.682618,2023-03-10 10:37:15.682618,1678441035.682618,1678441035.682618,461.603795,461.603795,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:23.912880,2023-03-10 10:37:24.412835,1678441043.91288,1678441044.412835,469.834057,470.334012,0.499956,16,22,1040,1336,65,64,65,52,65.0,60.727,16641.466,21377.884,208,192,13,12,13,0,13.0,8.727,0.03327898979187012,0.023769140243530273,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000517,0.059708,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:23.922146,2023-03-10 10:37:24.422059,1678441043.922146,1678441044.422059,469.843323,470.343236,0.499914,10,18,650,1032,65,64,65,52,65.0,57.333,10401.79,16514.841,130,96,13,12,13,0,13.0,5.333,0.05551287862989637,0.02938677282894359,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.0005,0.055475,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:23.880515,2023-03-10 10:37:24.357851,1678441043.880515,1678441044.357851,469.801692,470.279028,0.477337,40,30,2374,1866,65,65,52,52,59.35,62.2,39787.41,31273.507,294,306,13,13,0,0,7.35,10.2,0.0122223328321408,0.016441854937323207,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.198,0.2,0.0,0.0,0.023457,0.028944,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:24.413062,2023-03-10 10:37:24.912882,1678441044.413062,1678441044.912882,470.334239,470.834059,0.499821,16,34,1040,1960,65,64,65,52,65.0,57.647,16645.959,31371.231,208,192,13,12,13,0,13.0,5.647,0.03323198954264323,0.015146060423417524,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000567,0.033114,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:24.422255,2023-03-10 10:37:24.921972,1678441044.422255,1678441044.921972,470.343432,470.843149,0.499718,10,14,650,848,65,64,65,52,65.0,60.571,10405.869,13575.657,130,120,13,12,13,0,13.0,8.571,0.05544143252902561,0.03843976901127742,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000477,0.090245,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:24.480838,2023-03-10 10:37:24.958336,1678441044.480838,1678441044.958336,470.402015,470.879513,0.477499,42,30,2478,1866,65,65,52,52,59.0,62.2,41516.313,31262.889,294,306,13,13,0,0,7.0,10.2,0.011636542110908322,0.01644865397749276,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.020326,0.028913,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:24.913374,2023-03-10 10:37:25.413006,1678441044.913374,1678441045.413006,470.834551,471.334183,0.499633,16,22,1040,1336,65,64,65,52,65.0,60.727,16652.219,21391.696,208,192,13,12,13,0,13.0,8.727,0.03326120376586914,0.02379200572059268,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000546,0.05366,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:24.922347,2023-03-10 10:37:25.422231,1678441044.922347,1678441045.422231,470.843524,471.343408,0.499885,10,22,650,1288,65,64,65,52,65.0,58.545,10402.395,20612.745,130,144,13,12,13,0,13.0,6.545,0.05542911423577203,0.023803994769141787,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.00047,0.049893,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:25.080995,2023-03-10 10:37:25.558189,1678441045.080995,1678441045.558189,471.002172,471.479366,0.477195,42,30,2478,1866,65,65,52,52,59.0,62.2,41542.78,31282.82,294,306,13,13,0,0,7.0,10.2,0.011623731473597085,0.016440202449930125,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020277,0.028953,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:25.413376,2023-03-10 10:37:25.913323,1678441045.413376,1678441045.913323,471.334553,471.8345,0.499948,16,34,1040,1984,65,64,65,52,65.0,58.353,16641.736,31747.312,208,216,13,12,13,0,13.0,6.353,0.033232800165812176,0.01514990401990486,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000568,0.031123,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:25.422637,2023-03-10 10:37:25.922432,1678441045.422637,1678441045.922432,471.343814,471.843609,0.499796,12,22,780,1264,65,64,65,52,65.0,57.455,12485.095,20232.256,156,120,13,12,13,0,13.0,5.455,0.045414729551835495,0.023779426302228655,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000515,0.045343,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:25.680909,2023-03-10 10:37:26.157118,1678441045.680909,1678441046.157118,471.602086,472.078295,0.47621,42,30,2478,1866,65,65,52,52,59.0,62.2,41628.679,31347.504,294,306,13,13,0,0,7.0,10.2,0.01159795319161764,0.016404209465816104,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.022346,0.028894,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:25.913818,2023-03-10 10:37:25.961527,1678441045.913818,1678441045.961527,471.834995,471.882704,0.04771,14,16,910,976,65,64,65,52,65.0,61.0,152587.831,163654.641,182,144,13,12,13,0,13.0,9.0,0.0004709317133976863,0.003165610631306966,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000471,0.005638,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:25.922771,2023-03-10 10:37:25.925346,1678441045.922771,1678441045.925346,471.843948,471.846523,0.002576,6,12,390,696,65,64,65,52,65.0,58.0,1211217.432,2161557.263,78,72,13,12,13,0,13.0,6.0,0.00037441253662109377,0.00023408369584517047,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000438,0.000349,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:26.281043,2023-03-10 10:37:26.757421,1678441046.281043,1678441046.757421,472.20222,472.678598,0.476379,42,30,2478,1866,65,65,52,52,59.0,62.2,41613.928,31336.396,294,306,13,13,0,0,7.0,10.2,0.011599122024163968,0.016409273805289434,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.022374,0.02892,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:37:23.065669,2023-03-10 10:37:23.065674,1678441043.065669,1678441043.065674,468.986846,468.986851,6e-06,3,0,180,0,60,,60,,60.0,,239728700.582,0.0,0,0,0,,0,,0.0,,2.5033950805664062e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:26.444594,2023-03-10 10:37:26.920277,1678441046.444594,1678441046.920277,472.365771,472.841454,0.475684,32,64,2080,3712,65,64,65,52,65.0,58.0,34981.19,62427.971,416,384,13,12,13,0,13.0,6.0,0.015315125065465127,0.0075505271790519595,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.457,0.0,0.0,0.000485,0.016626,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:26.456070,2023-03-10 10:37:26.925855,1678441046.45607,1678441046.925855,472.377247,472.847032,0.469786,20,36,1300,2112,65,64,65,52,65.0,58.667,22137.74,35965.314,260,240,13,12,13,0,13.0,6.667,0.024687315288342927,0.013422427858625139,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.459,0.0,0.0,0.000475,0.030032,1,BAD-PORTSCAN2,0,Normal
198.18.134.38,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.38,224.0.0.22,IPV4-2,2023-03-10 10:37:24.241359,2023-03-10 10:37:24.241359,1678441044.241359,1678441044.241359,470.162536,470.162536,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:26.880290,2023-03-10 10:37:27.357449,1678441046.88029,1678441047.357449,472.801467,473.278626,0.47716,42,30,2478,1866,65,65,52,52,59.0,62.2,41545.811,31285.102,294,306,13,13,0,0,7.0,10.2,0.011616974342160108,0.016435656054266567,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020266,0.028932,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:27.412068,2023-03-10 10:37:27.461515,1678441047.412068,1678441047.461515,473.333245,473.382692,0.049448,16,22,1040,1336,65,64,65,52,65.0,60.727,168257.361,216145.994,208,192,13,12,13,0,13.0,8.727,0.0005173365275065104,0.0023546218872070312,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.041,0.0,0.0,0.000564,0.004561,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:27.421056,2023-03-10 10:37:27.426224,1678441047.421056,1678441047.426224,473.342233,473.347401,0.005169,10,20,650,1160,65,64,65,52,65.0,58.0,1006004.858,1795331.747,130,120,13,12,13,0,13.0,6.0,0.00045379002888997394,0.0002719979537160773,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000488,0.000438,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:27.480393,2023-03-10 10:37:27.958091,1678441047.480393,1678441047.958091,473.40157,473.879268,0.477699,42,30,2478,1866,65,65,52,52,59.0,62.2,41498.928,31249.798,294,306,13,13,0,0,7.0,10.2,0.011637978437470227,0.016450207808922077,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020309,0.028921,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:37:27.162146,2023-03-10 10:37:27.162149,1678441047.162146,1678441047.162149,473.083323,473.083326,4e-06,3,0,180,0,60,,60,,60.0,,372958156.152,0.0,0,0,0,,0,,0.0,,1.430511474609375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:27.912167,2023-03-10 10:37:28.412121,1678441047.912167,1678441048.412121,473.833344,474.333298,0.499955,16,34,1040,1984,65,64,65,52,65.0,58.353,16641.498,31746.858,208,216,13,12,13,0,13.0,6.353,0.0005405902862548828,0.015150120764067678,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000557,0.031096,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:27.921529,2023-03-10 10:37:28.421280,1678441047.921529,1678441048.42128,473.842706,474.342457,0.499752,10,16,650,976,65,64,65,52,65.0,61.0,10405.164,15623.754,130,144,13,12,13,0,13.0,9.0,0.0004667705959743924,0.033316723505655926,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000549,0.077194,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:28.080483,2023-03-10 10:37:28.557568,1678441048.080483,1678441048.557568,474.00166,474.478745,0.477086,40,30,2374,1866,65,65,52,52,59.35,62.2,39808.327,31289.949,294,306,13,13,0,0,7.35,10.2,0.012214000408466045,0.016436659056564856,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.023464,0.028949,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:28.412894,2023-03-10 10:37:28.912786,1678441048.412894,1678441048.912786,474.334071,474.833963,0.499893,18,28,1170,1648,65,64,65,52,65.0,58.857,18724.007,26373.644,234,192,13,12,13,0,13.0,6.857,0.029405411551980412,0.018477519353230793,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.001,0.0,0.000548,0.038411,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:28.421692,2023-03-10 10:37:28.921387,1678441048.421692,1678441048.921387,474.342869,474.842564,0.499696,10,20,650,1160,65,64,65,52,65.0,58.0,10406.326,18571.289,130,120,13,12,13,0,13.0,6.0,0.0004679097069634332,0.026283000644884612,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000462,0.04995,1,BAD-PORTSCAN2,0,Normal
198.18.134.38,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.38,224.0.0.22,IPV4-2,2023-03-10 10:37:27.458464,2023-03-10 10:37:27.458464,1678441047.458464,1678441047.458464,473.379641,473.379641,1e-06,1,0,40,0,40,,40,,40.0,,320000000.0,0.0,8,0,8,,8,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-PORTSCAN2,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 10:37:28.185647,2023-03-10 10:37:28.185651,1678441048.185647,1678441048.185651,474.106824,474.106828,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 10:37:28.681026,2023-03-10 10:37:29.158117,1678441048.681026,1678441049.158117,474.602203,475.079294,0.477092,42,30,2478,1866,65,65,52,52,59.0,62.2,41551.728,31289.558,294,306,13,13,0,0,7.0,10.2,0.011617491884929379,0.016431208314566778,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.198,0.2,0.0,0.0,0.022433,0.028884,1,BAD-PORTSCAN2,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 10:37:28.913131,2023-03-10 10:37:29.412812,1678441048.913131,1678441049.412812,474.834308,475.333989,0.499682,16,32,1040,1856,65,64,65,52,65.0,58.0,16650.59,29714.899,208,192,13,12,13,0,13.0,6.0,0.0332330067952474,0.016092385015180035,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000582,0.035472,1,BAD-PORTSCAN2,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 10:37:28.922138,2023-03-10 10:37:29.421922,1678441048.922138,1678441049.421922,474.843315,475.343099,0.499785,12,24,780,1392,65,64,65,52,65.0,58.0,12485.369,22281.581,156,144,13,12,13,0,13.0,6.0,0.045386639508334076,0.021713173907736073,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.494,0.0,0.0,0.000532,0.045133,1,BAD-PORTSCAN2,0,Normal
